Smiles,DBAffinityReward,Reward,DBAffinityProperty,Epoch
O=[SH](=O)c1ccc(C(O)[SH](=O)=O)cc1,-4.801486075760655,-4.801486075760655,4.801486075760655,100
O=[SH](=O)Cc1ccc(S(=O)(=O)[SH](=O)=O)cc1,-4.705481560870176,-4.705481560870176,4.705481560870176,100
O=C([O-])c1ccc(C(O)[SH](=O)=O)cc1,-4.452492499151885,-4.452492499151885,4.452492499151885,100
O=C([O-])S(=O)(=O)c1ccc(S(=O)(=O)O)cc1,-4.491833631052444,-4.491833631052444,4.491833631052444,100
O=[SH](=O)S(=O)(=O)c1ccc(CO)cc1,-4.54966523366152,-4.54966523366152,4.54966523366152,100
CNCCc1ccc(S(=O)(=O)O)cc1,-5.686923555731709,-5.686923555731709,5.686923555731709,100
O=[SH](=O)Cc1ccc(S(=O)(=O)O)cc1,-4.233923133207499,-4.233923133207499,4.233923133207499,100
O=[SH](=O)Cc1cccc(S(=O)(=O)O)c1,-4.915141985053851,-4.915141985053851,4.915141985053851,100
O=C([O-])c1ccc(C(O)O)cc1,-2.795856692418297,-2.795856692418297,2.795856692418297,100
Cc1ccc(C(O)O)cc1,-5.047730015363016,-5.047730015363016,5.047730015363016,100
CS(=O)(=O)c1ccc(C(C(=O)[O-])[SH](=O)=O)cc1,-4.725798301095134,-4.725798301095134,4.725798301095134,100
O=CCc1ccc(CO)cc1,-5.085075185015895,-5.085075185015895,5.085075185015895,100
CCc1ccc(S(=O)(=O)O)cc1,-4.129452619300477,-4.129452619300477,4.129452619300477,100
O=S(O)c1ccc(C[SH](=O)=O)cc1,-4.962216697150546,-4.962216697150546,4.962216697150546,100
NCc1ccc(S(=O)(=O)[SH](=O)=O)cc1,-4.4882016259031445,-4.4882016259031445,4.4882016259031445,100
Cc1ccc(OCC(=O)[O-])cc1,-4.280058962930307,-4.280058962930307,4.280058962930307,100
C=CCc1ccc(C[SH](=O)=O)cc1,-4.995669778940747,-4.995669778940747,4.995669778940747,100
CS(=O)(=O)Cc1ccc(C(=O)[O-])cc1,-4.342975992091334,-4.342975992091334,4.342975992091334,100
COCC(O)c1ccc([SH](=O)=O)cc1,-5.06332295790053,-5.06332295790053,5.06332295790053,100
O=S(=O)(O)c1ccc(CO)cc1,-4.502853341342447,-4.502853341342447,4.502853341342447,100
O=C([O-])Cc1ccc(CO)cc1,-3.9759649940597472,-3.9759649940597472,3.9759649940597472,100
CCc1ccc(S(=O)(=O)O)cc1,-4.914493709521402,-4.914493709521402,4.914493709521402,100
O=C([O-])c1ccc(S(=O)(=O)O)cc1[SH](=O)=O,-4.589615175463172,-4.589615175463172,4.589615175463172,100
CSc1ccc(C[SH](=O)=O)cc1,-5.503715233117895,-5.503715233117895,5.503715233117895,100
O=CS(=O)(=O)c1ccc(S(=O)(=O)O)cc1,-4.677720687055446,-4.677720687055446,4.677720687055446,100
O=C([O-])c1ccc(C(O)[SH](=O)=O)cc1,-4.228341198941811,-4.228341198941811,4.228341198941811,100
O=[SH](=O)S(=O)(=O)c1ccc(S(=O)(=O)O)cc1,-4.295739754759809,-4.295739754759809,4.295739754759809,100
O=[SH](=O)c1ccc(C(O)[SH](=O)=O)cc1,-4.508101419636573,-4.508101419636573,4.508101419636573,100
O=[SH](=O)C=CCc1ccc([SH](=O)=O)cc1,-5.089866950547486,-5.089866950547486,5.089866950547486,100
NS(=O)(=O)C(=O)c1ccc(S(=O)(=O)[SH](=O)=O)cc1,-5.065267272203215,-5.065267272203215,5.065267272203215,100
C#CS(=O)(=O)c1ccc(C[SH](=O)=O)cc1,-4.824135877274515,-4.824135877274515,4.824135877274515,100
O=C([O-])c1ccc(C(O)N[SH](=O)=O)cc1,-4.379565918217209,-4.379565918217209,4.379565918217209,100
O=S(=O)(Cl)c1ccc(CO)cc1,-4.886512375040856,-4.886512375040856,4.886512375040856,100
C#Cc1ccc(CC[SH](=O)=O)cc1,-5.591324413635078,-5.591324413635078,5.591324413635078,100
O=[SH](=O)c1ccc(C(O)O)cc1,-3.3917385011850225,-3.3917385011850225,3.3917385011850225,100
CS(=O)(=O)c1ccc(CO)cc1,-4.124660687401461,-4.124660687401461,4.124660687401461,100
CCc1ccc(S(=O)(=O)C(=O)[O-])cc1,-5.203234989817294,-5.203234989817294,5.203234989817294,100
OCc1ccc(CO)cc1,-5.0431998562511,-5.0431998562511,5.0431998562511,100
O=[SH](=O)Cc1ccc(CO)cc1,-3.4258535797927863,-3.4258535797927863,3.4258535797927863,100
O=S(=O)(O)c1ccc(CO)cc1,-3.354671565993695,-3.354671565993695,3.354671565993695,100
CCc1ccc(S(=O)(=O)O)cc1,-4.176954671926375,-4.176954671926375,4.176954671926375,100
O=[SH](=O)Cc1ccc(S(=O)(=O)[SH](=O)=O)cc1,-5.076810651841711,-5.076810651841711,5.076810651841711,100
COc1ccc(S(=O)(=O)O)cc1,-5.116397070844468,-5.116397070844468,5.116397070844468,100
O=[SH](=O)c1ccc(CCCl)cc1,-4.98671444098694,-4.98671444098694,4.98671444098694,100
C=CCc1ccc(CC)cc1,-5.045007610421212,-5.045007610421212,5.045007610421212,100
O=C([O-])C(O)c1ccc([SH](=O)=O)cc1,-3.966997734311526,-3.966997734311526,3.966997734311526,100
OCc1ccc(CO)cc1,-3.5370827865413164,-3.5370827865413164,3.5370827865413164,100
O=S(=O)(O)c1ccc(CCl)cc1,-4.220131345901391,-4.220131345901391,4.220131345901391,100
OCc1ccc(CC=S)cc1,-6.046466043191879,-6.046466043191879,6.046466043191879,100
O=[SH](=O)S(=O)(=O)c1ccc(CO)cc1,-4.517371829634553,-4.517371829634553,4.517371829634553,100
O=S(=O)(O)c1ccc(CO)cc1,-4.269959169589688,-4.269959169589688,4.269959169589688,100
O=[SH](=O)c1ccc(C(O)[SH](=O)=O)cc1,-4.486999094321547,-4.486999094321547,4.486999094321547,100
O=C([O-])c1ccc(C(O)O)cc1,-4.283465698844084,-4.283465698844084,4.283465698844084,100
N=CS(=O)(=O)c1ccc(CCC=O)cc1,-5.803338175683534,-5.803338175683534,5.803338175683534,100
O=CCS(=O)(=O)c1ccc(CO)cc1,-5.461502832978457,-5.461502832978457,5.461502832978457,100
CS(=O)(=O)c1ccc(S(=O)(=O)O)cc1,-4.463359982648929,-4.463359982648929,4.463359982648929,100
O=[SH](=O)Cc1ccc(CO)cc1,-4.882917216350396,-4.882917216350396,4.882917216350396,100
CCc1ccc(CC)cc1,-5.31158320987414,-5.31158320987414,5.31158320987414,100
O=C([O-])Cc1ccc(CO)cc1,-2.5822024611335643,-2.5822024611335643,2.5822024611335643,100
O=C([O-])c1ccc(C(=O)[O-])c(S(=O)(=O)O)c1,-4.153026580864477,-4.153026580864477,4.153026580864477,100
CS(=O)(=O)c1ccc(CC=O)cc1,-4.055706484202817,-4.055706484202817,4.055706484202817,100
CNCC(c1ccc(C(=O)[O-])cc1)[SH](=O)=O,-5.687110701326598,-5.687110701326598,5.687110701326598,100
O=[SH](=O)S(=O)(=O)c1ccc(S(=O)(=O)O)cc1,-4.407475370401895,-4.407475370401895,4.407475370401895,100
CCc1ccc(CC(=O)[O-])cc1,-4.314287773753944,-4.314287773753944,4.314287773753944,100
CS(=O)S(=O)(=O)c1ccc(CC(=O)[O-])cc1,-4.908138769483413,-4.908138769483413,4.908138769483413,100
CCc1ccc(S(=O)(=O)[SH](=O)=O)cc1,-5.565519979141976,-5.565519979141976,5.565519979141976,100
O=[SH](=O)S(=O)(=O)c1ccc(CO)cc1,-3.476649047690096,-3.476649047690096,3.476649047690096,100
O=S(=O)(O)c1ccc(CO)cc1,-4.937040211912692,-4.937040211912692,4.937040211912692,100
Cc1ccc(C(O)C(=O)[O-])cc1,-4.526723975423349,-4.526723975423349,4.526723975423349,100
O=[SH](=O)c1ccc(C(O)[SH](=O)=O)cc1,-4.373752739121868,-4.373752739121868,4.373752739121868,100
O=CCCC(=O)c1ccc(C[SH](=O)=O)cc1,-5.196871380552011,-5.196871380552011,5.196871380552011,100
CCc1ccc(S(=O)(=O)O)cc1,-5.038648274149694,-5.038648274149694,5.038648274149694,100
C=CC(c1ccc(C(=O)[O-])cc1)C1CCS(=O)(=O)C1,-6.241806645058525,-6.241806645058525,6.241806645058525,100
O=C([O-])Cc1ccc(C[SH](=O)=O)cc1,-4.088766699905803,-4.088766699905803,4.088766699905803,100
CS(=O)Cc1ccc(CO)cc1,-5.334856216420699,-5.334856216420699,5.334856216420699,100
CS(=O)(=O)c1ccc(S(=O)(=O)O)cc1,-4.47298681834712,-4.47298681834712,4.47298681834712,100
O=[SH](=O)S(=O)(=O)c1ccc(S(=O)(=O)O)cc1,-4.291098885265806,-4.291098885265806,4.291098885265806,100
CC(=O)NS(=O)(=O)c1ccc([SH](=O)=O)cc1,-5.490562154530082,-5.490562154530082,5.490562154530082,100
O=[SH](=O)Cc1ccc(S(=O)(=O)O)cc1,-4.145921195136636,-4.145921195136636,4.145921195136636,100
O=[SH](=O)c1ccc(C(O)O)cc1,-3.316725988204684,-3.316725988204684,3.316725988204684,100
CS(=O)(=O)Oc1ccc([SH](=O)=O)cc1,-5.014493302720759,-5.014493302720759,5.014493302720759,100
O=C([O-])Cc1ccc(C[SH](=O)=O)cc1,-3.462562440449492,-3.462562440449492,3.462562440449492,100
O=C([O-])C(O)c1ccc([SH](=O)=O)cc1,-3.852866483900764,-3.852866483900764,3.852866483900764,100
O=C([O-])c1ccc(S(=O)(=O)CO)cc1,-4.792878118813823,-4.792878118813823,4.792878118813823,100
NCc1ccc(Cc2ccccc2)cc1,-5.8105762574878845,-5.8105762574878845,5.8105762574878845,100
CS(=O)(=O)c1ccc(C(=O)O)cc1,-3.879252037591336,-3.879252037591336,3.879252037591336,100
Cc1ccc(C(O)O)cc1,-4.985198795247254,-4.985198795247254,4.985198795247254,100
O=[SH](=O)S(=O)(=O)c1ccc(CO)cc1,-4.859500337470758,-4.859500337470758,4.859500337470758,100
CS(=O)(=O)c1ccc(CCC=O)cc1,-5.112155637466157,-5.112155637466157,5.112155637466157,100
O=[SH]C(c1ccc(C(=O)[O-])cc1)c1cncnc1,-6.511412227753789,-6.511412227753789,6.511412227753789,100
CS(=O)(=O)c1ccc(S(C)(=O)=O)cc1,-4.656746367746842,-4.656746367746842,4.656746367746842,100
CC(O)c1ccc(C(=O)[O-])cc1,-4.883222454862143,-4.883222454862143,4.883222454862143,100
O=CS(=O)(=O)c1ccc(S(=O)(=O)O)cc1,-4.425639056537115,-4.425639056537115,4.425639056537115,100
O=[SH](=O)Cc1cccc(S(=O)(=O)O)c1,-5.233933485886916,-5.233933485886916,5.233933485886916,100
O=[SH](=O)c1ccc(C(C=S)[SH](=O)=O)cc1,-5.258756131534774,-5.258756131534774,5.258756131534774,100
C=NCc1ccc(S(=O)(=O)O)cc1,-5.049183395132017,-5.049183395132017,5.049183395132017,100
CCc1ccc(S(=O)(=O)O)cc1,-5.083279213516169,-5.083279213516169,5.083279213516169,100
O=[SH](=O)Cc1ccc(CO)cc1,-4.512672541138086,-4.512672541138086,4.512672541138086,100
O=S(=O)(O)c1ccc(CO)cc1,-4.80256237241739,-4.80256237241739,4.80256237241739,100
O=[SH](=O)c1ccc(C(O)O)cc1,-3.405689260540236,-3.405689260540236,3.405689260540236,100
O=CCS(=O)(=O)c1ccc(CO)cc1,-4.964827230307908,-4.964827230307908,4.964827230307908,100
CCc1ccc(S(=O)(=O)O)cc1,-5.061538868362845,-5.061538868362845,5.061538868362845,100
Cc1ccc(C(c2nnco2)[SH](=O)=O)cc1,-6.371841251744543,-6.371841251744543,6.371841251744543,100
O=CS(=O)(=O)c1ccc(S(=O)(=O)O)cc1,-4.950634441110563,-4.950634441110563,4.950634441110563,100
OCc1ccc(Cc2ccccc2)cc1,-5.43828427793971,-5.43828427793971,5.43828427793971,100
O=CCS(=O)(=O)c1ccc(CCl)cc1,-5.054397297324577,-5.054397297324577,5.054397297324577,100
O=C([O-])Cc1cccc(CO)c1,-3.794703236427509,-3.794703236427509,3.794703236427509,100
O=C([O-])Cc1ccc(S(=O)(=O)O)cc1,-3.811570978274942,-3.811570978274942,3.811570978274942,100
O=S(=O)(O)c1ccc(CO)cc1,-4.985055281520155,-4.985055281520155,4.985055281520155,100
CS(=O)(=O)c1ccc(S(C)(=O)=O)cc1,-4.646649006549051,-4.646649006549051,4.646649006549051,100
CCc1ccc(S(=O)(=O)O)cc1,-4.110911926756255,-4.110911926756255,4.110911926756255,100
O=[SH](=O)c1ccc(OO)c(Cl)c1,-5.802353331550905,-5.802353331550905,5.802353331550905,100
CC(S)Cc1ccc(CN)cc1,-5.92085311184491,-5.92085311184491,5.92085311184491,100
O=S(=O)(O)c1ccc(Cc2cccc3c2OCO3)cc1,-6.266298877737733,-6.266298877737733,6.266298877737733,100
O=C([O-])C(c1ccc([SH](=O)=O)cc1)[SH](=O)=O,-4.628031427065515,-4.628031427065515,4.628031427065515,100
O=C([O-])c1ccc(C(C(=O)[O-])C(=O)[O-])cc1,-3.3354778747961125,-3.3354778747961125,3.3354778747961125,100
CCc1ccc(S(=O)(=O)S(N)(=O)=O)cc1,-6.1017106241996295,-6.1017106241996295,6.1017106241996295,100
CCc1ccc(S(=O)(=O)C(=O)[O-])cc1,-5.1166828364236485,-5.1166828364236485,5.1166828364236485,100
Cc1ccc(C(O)O)cc1,-4.925565430181342,-4.925565430181342,4.925565430181342,100
O=C([O-])Cc1ccc(CO)cc1,-4.0628263108457165,-4.0628263108457165,4.0628263108457165,100
O=C([O-])Cc1ccc(S(=O)(=O)O)cc1,-3.611176246750487,-3.611176246750487,3.611176246750487,100
CC(C)CS(=O)(=O)c1ccc(S(=O)(=O)C=O)cc1,-6.333059428721902,-6.333059428721902,6.333059428721902,100
CCc1ccc(CC(=O)[O-])cc1,-3.3026315227636487,-3.3026315227636487,3.3026315227636487,100
O=C([O-])c1ccc(CC=C[SH](=O)=O)cc1,-4.87480006022637,-4.87480006022637,4.87480006022637,100
CCCNCc1ccc(S(=O)(=O)[SH](=O)=O)cc1,-5.189022540061213,-5.189022540061213,5.189022540061213,100
CCc1ccc(S(=O)(=O)C=O)cc1,-5.846537518510425,-5.846537518510425,5.846537518510425,100
O=C([O-])Cc1ccc(CO)cc1,-3.805360563649858,-3.805360563649858,3.805360563649858,100
O=S(=O)(O)c1ccc(CO)cc1,-3.3457011795540703,-3.3457011795540703,3.3457011795540703,100
O=[SH](=O)Cc1ccc(CO)cc1,-4.629298429506881,-4.629298429506881,4.629298429506881,100
O=C([O-])Cc1ccc(S(=O)(=O)[SH](=O)=O)cc1,-4.237222642295687,-4.237222642295687,4.237222642295687,100
O=CCc1ccc(S(=O)(=O)O)cc1,-4.843563351882331,-4.843563351882331,4.843563351882331,100
O=C([O-])c1ccc(S(=O)(=O)S(=O)(=O)O)cc1,-4.877705879799219,-4.877705879799219,4.877705879799219,100
COCc1ccc([SH](=O)=O)cc1,-4.01929270969222,-4.01929270969222,4.01929270969222,100
O=S(=O)(O)c1ccc(S(=O)(=O)O)cc1,-3.8493744408220407,-3.8493744408220407,3.8493744408220407,100
CS(=O)(=O)c1ccc(CO)cc1,-4.87755237068689,-4.87755237068689,4.87755237068689,100
O=C([O-])c1ccc(S(=O)(=O)C(=O)[O-])cc1[SH](=O)=O,-4.557609248552168,-4.557609248552168,4.557609248552168,100
OCc1ccc(CO)cc1,-3.4592089181309977,-3.4592089181309977,3.4592089181309977,100
NC([SH]=O)c1ccc([SH](=O)=O)cc1,-5.532654397155596,-5.532654397155596,5.532654397155596,100
CCc1ccc(S(=O)(=O)[SH](=O)=O)cc1,-5.192323769009653,-5.192323769009653,5.192323769009653,100
O=CCc1ccc(S(=O)(=O)[SH](=O)=O)cc1,-4.981386080567525,-4.981386080567525,4.981386080567525,100
O=[SH](=O)Cc1ccc(C[SH](=O)=O)cc1,-4.65407154270174,-4.65407154270174,4.65407154270174,100
Cc1ccc(C(O)C(=O)[O-])cc1,-4.54619187312086,-4.54619187312086,4.54619187312086,100
O=S(=O)(O)c1ccc(CO)cc1,-3.302207101653648,-3.302207101653648,3.302207101653648,100
Cc1ccc(OS(=O)(=O)Cl)cc1,-5.286926618726433,-5.286926618726433,5.286926618726433,100
O=C([O-])c1ccc(C(O)C(=O)O)cc1,-2.791850772966105,-2.791850772966105,2.791850772966105,100
C=CCc1ncc(-c2ccc(C(=O)[O-])cc2)cn1,-6.010298141478799,-6.010298141478799,6.010298141478799,100
O=CS(=O)(=O)c1ccc(CC(=O)[O-])cc1,-4.031987210303604,-4.031987210303604,4.031987210303604,100
O=[SH](=O)Cc1ccc(S(=O)(=O)O)cc1,-3.424617753964825,-3.424617753964825,3.424617753964825,100
CCc1ccc(S(=O)(=O)O)cc1,-5.160384967659097,-5.160384967659097,5.160384967659097,100
O=S(=O)(O)c1ccc(CO)cc1,-3.2542825217278826,-3.2542825217278826,3.2542825217278826,100
O=C([O-])Cc1ccc(S(=O)(=O)O)cc1,-3.660446872716117,-3.660446872716117,3.660446872716117,100
C=CC(O)c1ccc(C(=O)[O-])cc1,-4.847750627316203,-4.847750627316203,4.847750627316203,100
O=C([O-])c1ccc(C(O)[SH](=O)=O)cc1,-2.927919286663036,-2.927919286663036,2.927919286663036,100
CS(=O)(=O)c1ccc(C(O)[SH](=O)=O)cc1,-4.54496283314342,-4.54496283314342,4.54496283314342,100
NS(=O)(=O)c1ccc(S(=O)(=O)[SH](=O)=O)cc1,-4.661312710478965,-4.661312710478965,4.661312710478965,100
O=C([O-])c1ccc(C(=O)[O-])c(CO)c1,-4.602525267978715,-4.602525267978715,4.602525267978715,100
C#Cc1ccc(S(=O)(=O)S(=O)(=O)[SH](=O)=O)cc1,-5.6519674952020384,-5.6519674952020384,5.6519674952020384,100
O=S(c1ccc(C[SH](=O)=O)cc1)[SH](=O)=O,-4.890360203007112,-4.890360203007112,4.890360203007112,100
CS(=O)(=O)c1ccc(S(=O)(=O)[SH](=O)=O)cc1,-4.824261366564532,-4.824261366564532,4.824261366564532,100
CCc1ccc(N=C[SH](=O)=O)cc1,-5.26232992203426,-5.26232992203426,5.26232992203426,100
O=S(=O)(O)c1ccc(CC=S)cc1,-4.816258139171994,-4.816258139171994,4.816258139171994,100
O=S(=O)(O)c1ccc(CO)cc1,-3.0636591895274146,-3.0636591895274146,3.0636591895274146,100
CCc1ccc(CC=N)cc1,-3.997241061142984,-3.997241061142984,3.997241061142984,100
CS(=O)(=O)c1ccc(CC(=O)[O-])cc1,-3.462186861902171,-3.462186861902171,3.462186861902171,100
Cc1ccc(OS(=O)(=O)O)cc1,-5.170030467584543,-5.170030467584543,5.170030467584543,100
NC(O)c1ccc(C(=O)[O-])cc1,-4.390935008377559,-4.390935008377559,4.390935008377559,100
O=C([O-])c1ccc(S(=O)(=O)O[SH](=O)=O)cc1,-4.69084252523693,-4.69084252523693,4.69084252523693,100
O=[SH](=O)Cc1ccc(S(=O)(=O)O)cc1,-4.678217959386529,-4.678217959386529,4.678217959386529,100
Cc1ccc(C(O)[SH](=O)=O)cc1,-4.1646133735263655,-4.1646133735263655,4.1646133735263655,100
O=[SH](=O)S(=O)(=O)c1ccc(CO)cc1,-3.462910913140799,-3.462910913140799,3.462910913140799,100
O=C([O-])Cc1ccc(CC=S)cc1,-4.3548526161229,-4.3548526161229,4.3548526161229,100
C=CCc1ccc(CO)cc1,-3.813615776954673,-3.813615776954673,3.813615776954673,100
CS(=O)(=O)c1ccc(CC(=O)[SH](=O)=O)cc1,-5.427841000944336,-5.427841000944336,5.427841000944336,100
O=C([O-])Cc1ccc(CO)cc1,-3.1159840337031035,-3.1159840337031035,3.1159840337031035,100
C=CCc1ccc(S(=O)(=O)C2C=CC(C(=O)[O-])C2)cc1,-6.104108149142184,-6.104108149142184,6.104108149142184,100
CCOc1ccc([SH](=O)=O)cc1,-5.498757021499875,-5.498757021499875,5.498757021499875,100
CS(=O)(=O)c1ccc(S(=O)(=O)O)cc1,-4.338304669724454,-4.338304669724454,4.338304669724454,100
OCc1ccc(CO)cc1,-4.911077541089925,-4.911077541089925,4.911077541089925,100
O=C([O-])Cc1ccc(C[SH](=O)=O)cc1,-4.258482665004186,-4.258482665004186,4.258482665004186,100
CCc1ccc(S(=O)(=O)O)cc1,-5.2421447482984025,-5.2421447482984025,5.2421447482984025,100
O=C([O-])C(O)c1ccc([SH](=O)=O)cc1,-3.7840255276572754,-3.7840255276572754,3.7840255276572754,100
O=[SH](=O)Cc1ccc(CO)cc1,-3.402076972732491,-3.402076972732491,3.402076972732491,100
OCc1ccc(CO)cc1,-4.927780909238217,-4.927780909238217,4.927780909238217,100
OCc1ccc(CO)cc1,-4.7661082464358815,-4.7661082464358815,4.7661082464358815,100
CC(=O)C(O)c1ccc(C)cc1,-5.88175204778927,-5.88175204778927,5.88175204778927,100
CCc1ccc(C(N)=O)cc1,-4.166400065445742,-4.166400065445742,4.166400065445742,100
COCCc1ccc(S(=O)(=O)[SH](=O)=O)cc1,-5.212919251485114,-5.212919251485114,5.212919251485114,100
OCc1ccc(CC(F)(F)F)cc1,-4.52600699842763,-4.52600699842763,4.52600699842763,100
NS(=O)(=O)Cc1ccc(S(=O)(=O)CC=O)cc1,-4.601432386081476,-4.601432386081476,4.601432386081476,100
C=CS(=O)(=O)c1ccc(S(=O)(=O)O)cc1,-4.205781788886735,-4.205781788886735,4.205781788886735,100
O=[SH](=O)Cc1ccc(CO)cc1,-4.496388932215197,-4.496388932215197,4.496388932215197,100
CS(=O)(=O)c1ccc(CO)cc1,-4.752987454033551,-4.752987454033551,4.752987454033551,100
C=CC(O)c1ccc(C(=O)[O-])cc1,-5.538985687440644,-5.538985687440644,5.538985687440644,100
CCc1ccc(S(=O)(=O)O)cc1,-4.931629116881474,-4.931629116881474,4.931629116881474,100
O=[SH](=O)S(=O)(=O)c1ccc(CO)cc1,-4.386422715459827,-4.386422715459827,4.386422715459827,100
O=C([O-])c1ccc(C(O)[SH](=O)=O)cc1,-2.7100007220042603,-2.7100007220042603,2.7100007220042603,100
CCc1ccc(S(=O)(=O)O)cc1,-5.010626977297445,-5.010626977297445,5.010626977297445,100
O=C([O-])Cc1ccc(S(=O)(=O)Cl)cc1,-4.112231275106691,-4.112231275106691,4.112231275106691,100
CC(O)c1ccc(C(=O)[O-])cc1,-4.870495649119212,-4.870495649119212,4.870495649119212,100
N=CCc1ccc(CO)cc1,-4.866556355227074,-4.866556355227074,4.866556355227074,100
O=S(=O)(O)c1ccc(CO)cc1,-4.703507431117115,-4.703507431117115,4.703507431117115,100
COc1ccc(S(=O)(=O)[SH](=O)=O)cc1,-5.134304358308616,-5.134304358308616,5.134304358308616,100
CC=Nc1ccc(S(=O)(=O)[SH](=O)=O)cc1,-6.095603310537281,-6.095603310537281,6.095603310537281,100
O=[SH](=O)Cc1ccc(CO)cc1,-4.71706897085749,-4.71706897085749,4.71706897085749,100
CS(=O)(=O)c1ccc(S(=O)(=O)O)cc1,-4.280608585597822,-4.280608585597822,4.280608585597822,100
CC(=O)S(=O)(=O)c1ccc(CC(=O)[O-])cc1,-4.966105495554871,-4.966105495554871,4.966105495554871,100
O=C([O-])S(=O)(=O)c1ccc(S(=O)(=O)Cl)cc1,-5.179019280949461,-5.179019280949461,5.179019280949461,100
O=C([O-])c1ccc(CS(=O)(=O)C2COc3ccccc3O2)cc1,-6.95970196226788,-6.95970196226788,6.95970196226788,100
O=S(=O)(O)c1ccc(S(=O)(=O)O)cc1,-3.973742740171589,-3.973742740171589,3.973742740171589,100
O=[SH](=O)Cc1ccc(CS)cc1,-3.400890838775359,-3.400890838775359,3.400890838775359,100
O=[SH](=O)Cc1ccc(S(=O)(=O)O)cc1,-4.024231311421395,-4.024231311421395,4.024231311421395,100
O=S(=O)(O)c1ccc(CO)cc1,-4.777794489666999,-4.777794489666999,4.777794489666999,100
CCc1ccc(CC(=O)[O-])cc1,-3.8340479389230486,-3.8340479389230486,3.8340479389230486,100
O=S(=O)(O)c1ccc(S(=O)(=O)O)cc1,-4.176221515462752,-4.176221515462752,4.176221515462752,100
OCc1ccc(CO)cc1,-4.566538432368597,-4.566538432368597,4.566538432368597,100
C=CCc1ccc(CO)cc1,-5.093300917698332,-5.093300917698332,5.093300917698332,100
CNCCc1ccc(C[SH](=O)=O)cc1,-5.737501704819392,-5.737501704819392,5.737501704819392,100
O=[SH](=O)S(=O)(=O)c1ccc(CO)cc1,-4.324204777716655,-4.324204777716655,4.324204777716655,100
O=C(O)c1ccc(S(=O)(=O)O)cc1,-4.624962172254794,-4.624962172254794,4.624962172254794,100
O=C([O-])c1ccc(C(O)[SH](=O)=O)cc1,-4.006748279673321,-4.006748279673321,4.006748279673321,100
O=C([O-])c1ccc(C(C(=O)[O-])[SH](=O)=O)cc1,-4.388161665528726,-4.388161665528726,4.388161665528726,100
CCc1ccc(S(=O)(=O)O)cc1,-4.189354790928586,-4.189354790928586,4.189354790928586,100
O=S(=O)(S)c1ccc(CO)cc1,-4.382365717584335,-4.382365717584335,4.382365717584335,100
CCc1ccc(S(=O)(=O)O)cc1,-5.035193753013238,-5.035193753013238,5.035193753013238,100
O=C([O-])c1ccc(S(=O)(=O)S(=O)(=O)O)cc1,-4.510657154065841,-4.510657154065841,4.510657154065841,100
CCc1ccc(S(=O)(=O)O)cc1,-4.056892957565462,-4.056892957565462,4.056892957565462,100
O=C([O-])Cc1ccc(S(=O)(=O)O)cc1,-3.641034127820462,-3.641034127820462,3.641034127820462,100
O=[SH](=O)Cc1ccc(CCl)cc1,-4.437139412016568,-4.437139412016568,4.437139412016568,100
Cc1ccc(CS(=O)(=O)NC[SH](=O)=O)cc1,-5.899510979356459,-5.899510979356459,5.899510979356459,100
O=C([O-])S(=O)(=O)c1ccc(C=C[SH](=O)=O)cc1,-4.003164282713905,-4.003164282713905,4.003164282713905,100
